words,sentiment_coeff
fund,-1.5170194350177237
per,-1.586348294289759
2015,1.4278099751983018
take,-1.845031660940339
pm,-1.192176521950232
30,-1.0554356973508192
remain,-1.4352710560581878
excited,-2.585476705371546
rapid,-1.304630191352092
lab,-4.0688717170473065
mutukula,-1.2038948521244306
border,-1.4200236381183178
trustworthy,-2.37700456050807
service,-1.3938164855660728
allows,-1.6113125307115566
answers,-2.4054797318509804
common,-2.4766780069113925
questions,-1.3412125557838257
contact,-1.4466569831641796
send,-2.3696035899002155
six,-1.5107617242619604
ways,-1.7691636954753938
beat,-2.440347738825928
blues,2.695419648860577
connected,-4.799941117552107
mastercard,-2.046982874301133
facilities,-1.8597434555277872
centres,-1.32434970055593
n95,-1.9505102389075493
resolution,-1.3759746236978292
driver,-1.4507958726833154
system,-1.7358777971121353
owners,-1.8122439713650007
purposes,-3.9886666963629374
ensuring,-1.881606014621939
discipline,-2.8677708039568417
managed,-2.1288821592430653
platform,-2.142311394743533
trade,-2.202641305801086
cooperatives,-4.018681981690469
look,-2.384576595196622
product,-2.5026211409917885
launch,-2.732787494622525
conference,-1.5980587229458487
ask,-1.9382899111953416
quote,-3.0338600351468483
lot,-2.2204368745118916
kcca,-6.151875607755061
busy,-2.156520530476215
center,-2.0022624777902505
longer,-2.701427510834737
collects,-4.769412643840253
revenue,-3.6842854574561485
traders,-3.094239958463943
used,-2.018634232150837
city,-1.9511909791145206
babatvuganda,-2.997777554761643
reached,-2.609914756334359
paka,2.2080140654936806
last,-2.2898183928023417
fightcoronatogether,-2.792318564907761
secured,-3.668887998475202
gene,-1.3472152000752347
machines,-1.4098788364678392
16,-1.0081446008341177
capacity,-1.51209644041488
tests,-1.4458470711664082
24,1.0229941044048638
hours,-2.0558128828843407
remind,-2.6652717831514012
wash,-1.732130775193909
soap,-1.8405072740280934
possible,-1.7360892060476378
contracting,-5.235667278272288
virus,-1.7653741743905265
individual,-2.0816073573339797
helps,-2.8054375905401883
reduce,-2.0788764219851377
initially,-2.252953795247434
paper,-3.0291814269436963
based,-2.378311219494153
gradually,-8.74305660542403
automated,-4.058399238421014
cards,-2.070532561071135
linked,-5.173091016065224
owner,-3.186641324394829
easy,-2.629822768489696
tracking,-3.43485444898278
held,-1.889617411235514
responsible,-2.9312056832826654
rules,-1.5067653962655263
interacting,-3.209702115158322
carrying,-1.3102896693942256
members,-1.7473289538879433
designated,-1.7669726473844367
roads,-2.6340000854429437
applies,-6.200807669939494
laid,-2.3748047735899593
procedures,-3.442251686982591
restricting,-4.146795622702677
movement,-2.1925616516304522
estimated,-3.9638345634266132
driving,-2.0937442271934774
stops,-3.373476060770029
toilet,-3.839669082838136
sleep,-1.7086711132918562
breaks,-5.1637612090263
required,-2.113227357308922
sign,-2.459051358716243
commitment,-3.426808112241001
abuse,-2.1670711056490317
maintain,-1.4783140691409824
app,-1.5993969695093095
requires,-2.1193697900332027
journey,-2.2747923555730223
monitored,-6.185604611753894
quarantined,-2.5938268236636173
within,-1.8812632963476263
four,-1.847887518690152
remaining,-2.4942227966125947
application,-5.221963884522846
explore,-3.623769059120566
rolling,-5.081171071933131
entire,-2.333793488916198
entering,-1.7111306402531723
proceed,-2.145912644200724
counsel,-3.76135296924879
employed,-2.074814109570537
basic,-2.3047025699966572
preventive,-2.270596097073182
avoid,-1.5284739630004598
infection,-1.562294262784666
spreading,-2.766907119259254
funded,-3.3423958961787585
drives,-2.8721956579238173
weeks,-1.4339589693595722
covering,-1.8331406427396584
sub,-1.791933715587097
counties,-2.734365472833886
town,-2.1075783982983247
councils,-1.449513092819289
western,-2.3965757549701667
designed,-4.000728832510525
unicefuganda,-3.6026036355140922
whouganda,-1.4610170269159783
sanitizers,-1.8988339148245188
surgical,-1.7851540469889202
pcr,-2.413872322280795
kits,-1.445762549551945
received,-1.7686527443815971
taken,-2.3229191433372955
off,-1.9957524796028352
list,-1.7583723468081116
made,-2.4162220317245677
focused,-2.7243601286858627
discussion,-1.7493433196310668
uvriug,-1.4599064389912082
tegegny,-2.9138776507746744
mauricemugisha,-3.755199136988858
forward,-2.0811999740748335
little,-2.2667033204500497
bit,-2.6662193753920085
jkkarungi,-2.6334916613404284
rudende,-1.9428861531179644
patriqkanyomozi,-2.770401170950506
luckymbabazi,-2.9117171341480614
kasabiiti,-4.128822543926343
ku,1.2824106447862305
eid,2.0180647895260404
4pm,-6.4713374471823215
rkabushenga,-2.0753938515147974
bx,2.377034671057715
groups,-2.252307162081255
protected,-2.638599567631812
joke,-2.8712158588437053
affecting,-3.2886929808952474
dr,-1.108093512347031
her,-2.0822734558438696
room,-2.6938374741421223
nxtradioug,-4.080426203812683
regarding,-2.098547054563846
nolonger,-2.7272261985119868
receive,-2.307341566665057
offertory,-5.6363184129885955
gifts,-7.5787223525104
note,-2.9456919238035226
raised,-2.512753839453752
definitely,-2.8134508609670363
intervene,-2.4263320044312584
pwatchug,-3.8413860284200334
frontline,-2.2864278544930037
tonight,-1.5583437200097163
sarahbireete,-1.8773880382068513
whoafro,-2.226966419606502
beginning,-2.3152065736217344
world,-2.0569372567169313
deserves,-2.5470521952550245
truth,-2.9290788670875907
dealings,-4.341649557205584
ps,-1.9278997059107357
hon,-1.6250683075051255
main,-2.4550427428263375
old,-2.124732184854113
realized,-6.360981714090123
name,-2.638955496575671
pius,1.439546891191073
pronounced,-4.142710104440272
pie,-2.4450577088757597
ass,-3.3686204045731913
covid19ke,-1.3893092601144523
jalango,-2.8763883375264747
mwashumbenashugaboy,2.0319985584689113
hotels,-1.4032618486432022
start,-1.801484292032959
apart,-1.91232562827007
measure,-1.9155049559846375
mind,-2.077625112558179
provided,-1.395468391049367
monitorupdates,-2.1671698752731015
recommended,-1.9938100415254085
updfspokespersn,-2.1265544012378754
because,-1.9638540847762285
chemistry,-1.9311651794781506
stolen,-2.7577649299653406
school,-1.8343972519514284
vaccines,-3.59684324092482
produce,-1.895575174833552
music,-2.756179683023268
listens,-5.195368794497917
abundance,-5.506585835427384
strategic,-2.170630888016104
laugh,-2.698676994629405
problems,-2.5661103302819774
laughing,-2.7681582478151245
build,-2.1195941783255225
immunity,-3.042101569604135
drpaulkasenene,-3.5590581171982194
hustle,-2.774826426438474
50k,-2.4938703553654356
pump,-5.556071809451125
consent,-5.334268228858549
form,-3.7086901524615135
signed,-5.4520500452514655
gate,-2.6745588451631925
conditions,-1.7610766688657977
apply,-3.6031346164725164
catering,-4.731236660251352
nb,3.5281077001628267
protection,-2.047222400937264
mask,-1.4084023747538008
asked,-2.4572711345512848
help,-2.0036066779894215
teachers,-2.3001690266448125
break,-2.6226321592862685
following,-1.9835239906611595
receiving,-2.274032589981289
salaries,-2.2070563029199746
plenaryug,-2.5043181561941634
initiative,1.5223666650810415
educate,-3.181517175239898
masses,-2.8641128972360104
put,-2.130707790699678
kenya,-1.0534118823415168
sealed,-5.80869935671132
wife,-1.9403977809495931
allegedly,-3.732600854414248
gross,-2.7882289266032227
fida,-2.6865818472388594
fidakenya,-2.5912052200272297
official,-1.2559749579380024
statement,-2.576232151998969
packages,-1.1868094931611717
joseph,1.135916047561391
ceo,-2.6042831593036695
million,-1.100115812127752
dollar,-3.3474273987177705
party,-1.6818238519093307
thanked,-5.530249255954669
creating,-2.2752467742076123
awareness,-2.7626012251078
newvisionxtra,-3.662512470491788
wasn,-3.207263069150441
rt,1.0440193472290884
commended,-3.820239781349415
mtn,-2.5612958692971657
generosity,-4.022856045519929
always,-2.2799457416244975
extended,-1.7917070206490107
busoga,-4.589721211945159
years,-1.4044118655390239
handover,-3.854277349791369
jinja,-1.2271292981262552
opportunity,-2.197940262246317
encourage,-2.2946381097218866
adhering,-2.334776410068231
regulations,-2.141364365994959
washing,-2.1440292943140964
wearing,-1.7707293611833814
general,-1.247372085699941
population,-1.6591097853249146
practice,-1.8162631414559036
such,-2.1290313065503423
water,-1.9329487623013752
sanitiser,-4.155942053279952
find,-2.2448709646628076
africa,-1.3647493627581264
updates,-1.5029250062092923
recovered,-1.2574518888470438
65,-1.2656655227898026
activecases,1.553070145428902
199,2.209627326464105
mohsouthsudan,1.7783726537602378
rwandahealth,-1.691623114534989
ongoing,-2.5146313394017454
phased,-2.140409924940925
effected,-5.296687418486787
maintained,-2.1048068993380697
especially,-2.1252704366312587
informal,-1.9145436019957975
setting,-3.934098368898105
ameliaakyamb,-1.9784498206097014
mglsd,-1.0070069529453403
press,-1.2969003978807998
miss,-1.430191102978216
identify,-1.953914248922355
sources,-1.5502750778904826
anxiety,-5.021944230621315
deal,-2.1959036168697756
networks,-2.947906818327728
jennifer,-6.387136885881173
crisis,-2.092702015427188
imports,-1.9809578662997667
continued,-2.413752943634833
essential,-1.4504441693212327
commodities,-4.961492630084204
repeated,-3.3212206752893305
transporting,-2.2700635102568016
mandatory,-1.7074409027412634
everybody,-1.8533750237600863
expected,-1.901680626432863
wear,-1.5706542982861176
countrywide,-2.5621622648322306
underway,-1.8098713663132093
similar,-3.1260506621662727
malaba,-1.1589399122313968
19th,-1.3417263715012262
228,-1.2665782884019927
current,-2.522762617033701
affairs,-2.3235974545484215
talkshow,-3.83627459382596
night,-1.4020975653455519
television,-3.228711054216379
9,1.0919151171155543
specific,-1.9001878941877148
established,-2.5835254878378664
various,-1.6423041166313055
mukono,-3.538525225111055
51,-2.2012437822561455
7,0.952093661015084
intensified,-2.112296005444204
handwashing,-3.947114348507272
kidomolachallenge,-2.8520262719629454
youth,-1.9325780705475164
commemoration,1.506971245677561
african,-1.9995318102324575
child,-2.351066154363732
international,-2.035136202363369
peace,-1.327319568820266
mutuuzo,-6.228029067421615
300,-1.1306027537207612
cultural,-3.6834075002460858
events,-2.4740285236477524
cancelled,-2.966307157995617
700,-1.3207166200869143
artists,-7.67773002752133
fans,-1.771761206661366
economic,-1.6847307265153721
emotional,-5.035941780457914
cost,-2.2390421451122364
ministries,-6.9558432556510885
transport,-1.4185841545012965
east,-1.5389966001301925
discussions,-2.245329544691594
resolutions,-2.209636599059838
immediately,-1.9732729784426228
regional,-1.2527963191045652
referral,-1.1274667068287394
hospital,-1.0961994124415384
near,-2.1428955637154368
requested,-2.6935515262758982
proposals,-3.7968036255177156
concluded,-4.019419023100136
29,1.2429680480647085
scheduled,-1.7362670335520858
inter,-3.6474988291389034
ministerial,-3.3853186591440614
meeting,-1.443790285863516
heads,-2.240905475365841
state,-2.262180556141642
rwanda,-1.0816852824850731
sudan,-1.0267660360852224
numbers,-1.5546261181667396
therefore,-2.1369649804408515
47,1.1928463461222583
returnees,-1.1568372850080177
abroad,-1.8653844933589303
88,1.9490958772669198
restrict,-6.852076492777241
facemasks,-1.9775885544392624
h,-1.0776583667798905
directed,-2.1480732827115863
cross,-1.8632959953683057
allowed,-1.4142959466210965
reviewed,-2.413750235773806
tonyglencross,1.3357319166459019
kampalapost,-1.2186329116185746
933kfm,-1.1166931441456205
eastafrican,-1.0549187115555492
monitor,-2.8928145892646437
sport,-2.9001155999480446
joel,-2.078441195872931
khamadi,-3.4009579976794355
playing,-2.327273762923711
greens,-3.653036125216992
rggoobi,-2.3007667833052357
wekesa,-1.883806105214958
amos,-1.9009761677940828
isn,-2.5000131732478064
ruhakanar,-1.1313755739034006
conradjvn,-1.0344067426333148
same,-2.2939770516703755
method,-1.9790883386712546
ballot,-2.1137962044684535
papers,-4.282466142326369
ppe,-2.424442402041958
lockdownextention,-3.485110592471284
260,-1.2237332381785655
changed,-2.568780775473473
territory,-2.7384895871702803
hasn,-2.4325142503068666
death,-2.154766001182689
inland,-1.7838157176778007
port,-1.7690851028390544
naivasha,2.0910896518949764
could,-2.2574800591299473
quick,-2.6983220992713486
clearing,-4.026317540313398
goods,-1.8727890947011065
vigilance,-1.9747319778891412
undermining,-6.005879461635755
progress,-2.844218577566086
statisticsug,-2.754948085578845
ugandainvest,-2.717716578727862
bou,-1.6196968074519946
dbahati,-2.6626022452033826
kennethomona,-1.238249407406275
lindahnabusayi,-1.74028644571331
matiak5,-2.984416590303685
akyambadde,-2.2796729719545525
ura,-2.239176050358634
cg,-2.577475481917269
psf,-1.5197714677442846
newsuma,-2.270161946446562
kacitaug,-2.6639623117610682
rpbyaru,-1.8283892743713865
rwakakamba,-1.5042341481248038
savings,-1.5977751428937477
prioritizesmesug,-2.716365761725702
mtic,-1.811202379574385
bubu,-1.9979886374403537
survival,-1.702831703307924
oxfaminuganda,-1.8823839200420085
global,-1.1655635014563792
nalunga,2.335882287491378
faithlumonya,2.577569487276085
herbertk4,2.7823138682030453
jackson,-1.6012897938880295
hundreds,-3.9285238566745635
line,-1.8847025046561598
single,-1.8848429923934396
rule,-2.488352141583425
courtesy,-1.8855292820302003
updf,-2.163365353356305
bans,-5.079742140112406
bobi,-1.9434754147347373
wine,-1.832075733106918
hebobiwine,-1.7094471975381884
joelssenyonyi,-2.276660006122198
deoakiiki,-3.4290002018314265
ugandaupf,-2.8413059398755878
metpoliceug,-3.1617490278784857
ugandamediacent,-1.4414889628034047
akeda4,-1.8074192391484005
centurybottling,-1.0650035013337438
consider,-2.3785240336953426
insights,-3.097417677087083
prof,-1.3919325031509373
finance,-2.1172025379841704
proposes,-3.5490012653213436
worldbank,-5.216490184898847
imfnews,-2.0253512307450166
chat,-1.729127130568942
both,-2.649004605015184
socialprotectioncovid,-6.725811602448303
extent,-2.8631802948209697
wide,-1.642557952766932
customer,-2.076021668021384
base,-1.2185154951836263
id,2.2822188687448444
link,-1.3057850572681269
317,-1.7184306963308296
ugx40,-4.093455078839397
token,-3.109113121435037
recognizing,-4.013885546120026
pres,-1.7753600399674123
lost,-1.7236019717676754
contributing,-3.255660066795005
banana,-3.3216485762401775
republic,-3.123054104319566
full,-4.032314853647545
educated,-3.632303492700741
idiots,-1.841844328643815
agreed,-1.5743554180757793
maximum,-1.69329003325907
